calibration_ece_change,calibration_ece_clean,calibration_ece_transformed,class_name,count,failure_count,failure_prevalence_among_clean_correct,family,label_consistency,model,normalized_instability_mean,run,seed,severity,transformed_accuracy,unique_source_count
0.002440073357688071,0.006183664268917486,0.008623737626605557,SeaLake,450,2,0.0044742729306487695,spectral_appearance,0.9955555555555555,resnet50,1.0425240054869684e-05,resnet50-seed17,17,moderate,0.9888888888888889,450
0.006385044919119875,0.013906822337044657,0.020291867256164532,AnnualCrop,450,7,0.015873015873015872,spectral_appearance,0.9777777777777777,resnet50,0.00033415637860082306,resnet50-seed17,17,severe,0.9711111111111111,450
0.06375804430908634,0.002319462961620731,0.06607750727070708,Forest,450,39,0.08685968819599109,spectral_appearance,0.9111111111111111,resnet50,0.005406858710562414,resnet50-seed17,17,severe,0.9111111111111111,450
0.08721003201272755,0.015221209261152457,0.10243124127388001,HerbaceousVegetation,450,57,0.1292517006802721,spectral_appearance,0.8688888888888889,resnet50,0.010897119341563786,resnet50-seed17,17,severe,0.8555555555555555,450
0.102021723985672,0.010397408962249756,0.11241913294792175,Highway,375,55,0.14824797843665768,spectral_appearance,0.8506666666666667,resnet50,0.0045853497942386825,resnet50-seed17,17,severe,0.8426666666666667,375
0.07810527952512102,0.008938860734303795,0.08704414025942481,Industrial,375,46,0.12365591397849462,spectral_appearance,0.8773333333333333,resnet50,0.002986666666666667,resnet50-seed17,17,severe,0.8693333333333333,375
0.023528097172578203,0.01779738585154218,0.04132548302412038,Pasture,300,12,0.040955631399317405,spectral_appearance,0.95,resnet50,0.000762962962962963,resnet50-seed17,17,severe,0.9433333333333334,300
0.10812613852818811,0.01941983477274569,0.1275459733009338,PermanentCrop,375,52,0.14207650273224043,spectral_appearance,0.8506666666666667,resnet50,0.006501399176954732,resnet50-seed17,17,severe,0.8426666666666667,375
0.05117500444253281,0.0036364250712924307,0.05481142951382524,Residential,450,37,0.08240534521158129,spectral_appearance,0.9155555555555556,resnet50,0.004666666666666667,resnet50-seed17,17,severe,0.9155555555555556,450
0.0027768182754516896,0.015425655206044539,0.01820247348149623,River,375,5,0.013623978201634877,spectral_appearance,0.9733333333333334,resnet50,0.00012049382716049385,resnet50-seed17,17,severe,0.9786666666666667,375
-0.0006914002365536118,0.006183664268917486,0.005492264032363874,SeaLake,450,2,0.0044742729306487695,spectral_appearance,0.9955555555555555,resnet50,0.0003939643347050754,resnet50-seed17,17,severe,0.9888888888888889,450
0.0015726391474405205,0.013906822337044657,0.015479461484485178,AnnualCrop,450,2,0.0045351473922902496,texture,0.9911111111111112,resnet50,1.0973936899862826e-06,resnet50-seed17,17,mild,0.98,450
-0.0003172037336561331,0.002319462961620731,0.002002259227964598,Forest,450,0,0.0,texture,1.0,resnet50,0.0,resnet50-seed17,17,mild,0.9977777777777778,450
0.002673322227266097,0.015221209261152457,0.017894531488418554,HerbaceousVegetation,450,0,0.0,texture,0.9977777777777778,resnet50,1.0973936899862826e-06,resnet50-seed17,17,mild,0.9822222222222222,450
-0.0021533700625102105,0.010397408962249756,0.008244038899739545,Highway,375,0,0.0,texture,0.9973333333333333,resnet50,0.0,resnet50-seed17,17,mild,0.9893333333333333,375
-0.0021231791178385542,0.008938860734303795,0.0068156816164652405,Industrial,375,1,0.002688172043010753,texture,0.9946666666666667,resnet50,0.0,resnet50-seed17,17,mild,0.992,375
0.0032640655835468983,0.01779738585154218,0.021061451435089078,Pasture,300,0,0.0,texture,1.0,resnet50,0.0,resnet50-seed17,17,mild,0.9766666666666667,300
-0.006231802781422817,0.01941983477274569,0.013188031991322874,PermanentCrop,375,0,0.0,texture,0.9893333333333333,resnet50,0.0,resnet50-seed17,17,mild,0.9866666666666667,375
-0.000902124245961458,0.0036364250712924307,0.0027343008253309727,Residential,450,0,0.0,texture,1.0,resnet50,0.0,resnet50-seed17,17,mild,0.9977777777777778,450
0.007509231090545715,0.015425655206044539,0.022934886296590254,River,375,3,0.008174386920980926,texture,0.9893333333333333,resnet50,1.9753086419753087e-06,resnet50-seed17,17,mild,0.9733333333333334,375
0.0003853662808736228,0.006183664268917486,0.0065690305497911085,SeaLake,450,0,0.0,texture,1.0,resnet50,3.2921810699588475e-06,resnet50-seed17,17,mild,0.9933333333333333,450
0.006079610122574677,0.013906822337044657,0.019986432459619334,AnnualCrop,450,4,0.009070294784580499,texture,0.9866666666666667,resnet50,7.133058984910837e-05,resnet50-seed17,17,moderate,0.9755555555555555,450
-0.000477226972579955,0.002319462961620731,0.001842235989040776,Forest,450,0,0.0,texture,1.0,resnet50,1.0973936899862826e-06,resnet50-seed17,17,moderate,0.9977777777777778,450
0.0029614981015523185,0.015221209261152457,0.018182707362704775,HerbaceousVegetation,450,5,0.011337868480725623,texture,0.9822222222222222,resnet50,0.00019588477366255143,resnet50-seed17,17,moderate,0.9755555555555555,450
-0.0010148318608602363,0.010397408962249756,0.00938257710138952,Highway,375,0,0.0,texture,0.9946666666666667,resnet50,2.962962962962963e-05,resnet50-seed17,17,moderate,0.992,375
-0.0034176974296569263,0.008938860734303795,0.0055211633046468684,Industrial,375,2,0.005376344086021506,texture,0.992,resnet50,5.267489711934157e-06,resnet50-seed17,17,moderate,0.9893333333333333,375
0.0003364678223926852,0.01779738585154218,0.018133853673934865,Pasture,300,0,0.0,texture,1.0,resnet50,1.0699588477366257e-05,resnet50-seed17,17,moderate,0.9766666666666667,300
-0.010078575134277295,0.01941983477274569,0.009341259638468396,PermanentCrop,375,1,0.00273224043715847,texture,0.9813333333333333,resnet50,9.876543209876545e-06,resnet50-seed17,17,moderate,0.9893333333333333,375
-0.003036591079499981,0.0036364250712924307,0.0005998339917924494,Residential,450,0,0.0,texture,0.9977777777777778,resnet50,0.0,resnet50-seed17,17,moderate,1.0,450
0.056094095468521066,0.015425655206044539,0.0715197506745656,River,375,39,0.10626702997275204,texture,0.8906666666666667,resnet50,0.001447901234567901,resnet50-seed17,17,moderate,0.88,375
0.007849886682298501,0.006183664268917486,0.014033550951215987,SeaLake,450,5,0.011185682326621925,texture,0.9888888888888889,resnet50,0.00039176954732510287,resnet50-seed17,17,moderate,0.9822222222222222,450
0.016696396801206832,0.013906822337044657,0.030603219138251488,AnnualCrop,450,14,0.031746031746031744,texture,0.9577777777777777,resnet50,0.0012801097393689985,resnet50-seed17,17,severe,0.9577777777777777,450
-0.0022195514043172417,0.002319462961620731,9.991155730348922e-05,Forest,450,0,0.0,texture,0.9977777777777778,resnet50,1.9753086419753087e-05,resnet50-seed17,17,severe,1.0,450
0.03016172250111902,0.015221209261152457,0.045382931762271476,HerbaceousVegetation,450,22,0.049886621315192746,texture,0.94,resnet50,0.0033064471879286693,resnet50-seed17,17,severe,0.94,450
0.022724489847819024,0.010397408962249756,0.03312189881006878,Highway,375,16,0.0431266846361186,texture,0.952,resnet50,0.0006248559670781892,resnet50-seed17,17,severe,0.9493333333333334,375
0.015595289389292406,0.008938860734303795,0.0245341501235962,Industrial,375,14,0.03763440860215054,texture,0.96,resnet50,7.57201646090535e-05,resnet50-seed17,17,severe,0.9573333333333334,375
0.007617153326670224,0.01779738585154218,0.025414539178212403,Pasture,300,5,0.017064846416382253,texture,0.9766666666666667,resnet50,0.0002740740740740741,resnet50-seed17,17,severe,0.9666666666666667,300
0.001505624135335372,0.01941983477274569,0.020925458908081063,PermanentCrop,375,9,0.02459016393442623,texture,0.96,resnet50,0.00013168724279835392,resnet50-seed17,17,severe,0.968,375
-0.0035941742526160603,0.0036364250712924307,4.225081867637037e-05,Residential,450,0,0.0,texture,0.9977777777777778,resnet50,1.207133058984911e-05,resnet50-seed17,17,severe,1.0,450
0.1665949041048685,0.015425655206044539,0.18202055931091304,River,375,108,0.29427792915531337,texture,0.704,resnet50,0.011880164609053499,resnet50-seed17,17,severe,0.696,375
0.013655137883292387,0.006183664268917486,0.019838802152209872,SeaLake,450,11,0.024608501118568233,texture,0.9733333333333334,resnet50,0.0012971193415637862,resnet50-seed17,17,severe,0.9711111111111111,450
-0.001353187428580413,0.005200930171542734,0.0038477427429623214,AnnualCrop,450,1,0.002242152466367713,resolution,0.9888888888888889,resnet50,0.00013882030178326475,resnet50-seed29,29,mild,0.9977777777777778,450
0.28906517260604436,0.002521454228295268,0.2915866268343396,Forest,450,181,0.40311804008908686,resolution,0.5977777777777777,resnet50,0.019878737997256514,resnet50-seed29,29,mild,0.5955555555555555,450
0.016251202821731554,0.029302742481231683,0.045553945302963236,HerbaceousVegetation,450,23,0.052873563218390804,resolution,0.9288888888888889,resnet50,0.0008120713305898493,resnet50-seed29,29,mild,0.9311111111111111,450
0.019064064423243144,0.00760494629542034,0.026669010718663483,Highway,375,13,0.03504043126684636,resolution,0.9626666666666667,resnet50,5.925925925925925e-05,resnet50-seed29,29,mild,0.9573333333333334,375
0.0010187505086263152,0.0057096781730652,0.006728428681691516,Industrial,375,0,0.0,resolution,0.9973333333333333,resnet50,4.3456790123456786e-05,resnet50-seed29,29,mild,0.9973333333333333,375
0.039245136976242045,0.02104067802429203,0.06028581500053407,Pasture,300,20,0.06872852233676977,resolution,0.9233333333333333,resnet50,0.00122880658436214,resnet50-seed29,29,mild,0.91,300
0.1477952109972636,0.020720154603322362,0.16851536560058594,PermanentCrop,375,76,0.20821917808219179,resolution,0.7946666666666666,resnet50,0.0011114403292181072,resnet50-seed29,29,mild,0.7733333333333333,375
0.09161134613884821,0.011642247173521261,0.10325359331236947,Residential,450,65,0.14672686230248308,resolution,0.8533333333333334,resnet50,0.0006386831275720166,resnet50-seed29,29,mild,0.84,450
0.007868081410725916,0.012438422997792542,0.020306504408518458,River,375,8,0.0215633423180593,resolution,0.976,resnet50,0.00038123456790123455,resnet50-seed29,29,mild,0.9706666666666667,375
0.0333003118303088,0.003846578465567624,0.03714689029587642,SeaLake,450,29,0.0645879732739421,resolution,0.9355555555555556,resnet50,0.03257119341563786,resnet50-seed29,29,mild,0.9333333333333333,450
0.013986257579591578,0.005200930171542734,0.019187187751134312,AnnualCrop,450,9,0.020179372197309416,resolution,0.9711111111111111,resnet50,0.004510836762688614,resnet50-seed29,29,moderate,0.98,450
0.9436271359523136,0.002521454228295268,0.9461485901806089,Forest,450,448,0.9977728285077951,resolution,0.0022222222222222222,resnet50,0.7022875171467765,resnet50-seed29,29,moderate,0.0022222222222222222,450
0.35450819035371145,0.029302742481231683,0.3838109328349431,HerbaceousVegetation,450,207,0.47586206896551725,resolution,0.5088888888888888,resnet50,0.12014156378600822,resnet50-seed29,29,moderate,0.5155555555555555,450
0.19734263602892552,0.00760494629542034,0.20494758232434584,Highway,375,105,0.2830188679245283,resolution,0.7173333333333334,resnet50,0.01537909465020576,resnet50-seed29,29,moderate,0.7093333333333334,375
0.1020861461162567,0.0057096781730652,0.1077958242893219,Industrial,375,68,0.18230563002680966,resolution,0.816,resnet50,0.010405267489711933,resnet50-seed29,29,moderate,0.816,375
0.3313642565409342,0.02104067802429203,0.35240493456522626,Pasture,300,140,0.48109965635738833,resolution,0.5166666666666667,resnet50,0.07430370370370372,resnet50-seed29,29,moderate,0.5033333333333333,300
0.6747483064333598,0.020720154603322362,0.6954684610366821,PermanentCrop,375,287,0.7863013698630137,resolution,0.22666666666666666,resnet50,0.09798716049382715,resnet50-seed29,29,moderate,0.21066666666666667,375
0.8762458307875527,0.011642247173521261,0.8878880779610739,Residential,450,434,0.9796839729119639,resolution,0.02666666666666667,resnet50,0.21446803840877915,resnet50-seed29,29,moderate,0.02,450
0.07440393765767411,0.012438422997792542,0.08684236065546666,River,375,53,0.14285714285714285,resolution,0.8533333333333334,resnet50,0.017372839506172837,resnet50-seed29,29,moderate,0.8506666666666667,375
0.23772019863128668,0.003846578465567624,0.2415667770968543,SeaLake,450,216,0.48106904231625836,resolution,0.5177777777777778,resnet50,0.15893552812071332,resnet50-seed29,29,moderate,0.52,450
0.2326413110229704,0.005200930171542734,0.23784224119451314,AnnualCrop,450,157,0.35201793721973096,resolution,0.6422222222222222,resnet50,0.1038474622770919,resnet50-seed29,29,severe,0.6466666666666666,450
0.7441147643989986,0.002521454228295268,0.7466362186272939,Forest,450,449,1.0,resolution,0.0,resnet50,0.9226655692729767,resnet50-seed29,29,severe,0.0,450
0.9218541142675613,0.029302742481231683,0.9511568567487929,HerbaceousVegetation,450,435,1.0,resolution,0.0,resnet50,0.9327764060356653,resnet50-seed29,29,severe,0.0,450
0.8690506920019786,0.00760494629542034,0.8766556382973989,Highway,375,371,1.0,resolution,0.0,resnet50,0.536706502057613,resnet50-seed29,29,severe,0.0,375
0.858591461499532,0.0057096781730652,0.8643011396725973,Industrial,375,373,1.0,resolution,0.0,resnet50,0.5104375308641975,resnet50-seed29,29,severe,0.0,375
0.882113419075807,0.02104067802429203,0.903154097100099,Pasture,300,291,1.0,resolution,0.0033333333333333335,resnet50,0.5218345679012346,resnet50-seed29,29,severe,0.0,300
0.8606988972028097,0.020720154603322362,0.881419051806132,PermanentCrop,375,365,1.0,resolution,0.008,resnet50,0.8369362962962963,resnet50-seed29,29,severe,0.0,375
0.9127553611331515,0.011642247173521261,0.9243976083066727,Residential,450,443,1.0,resolution,0.0,resnet50,0.9752641975308642,resnet50-seed29,29,severe,0.0,450
0.7906121360460918,0.012438422997792542,0.8030505590438843,River,375,347,0.9353099730458221,resolution,0.06666666666666667,resnet50,0.1937172016460905,resnet50-seed29,29,severe,0.064,375
0.7271618020534517,0.003846578465567624,0.7310083805190193,SeaLake,450,387,0.8619153674832962,resolution,0.13777777777777778,resnet50,0.24827599451303153,resnet50-seed29,29,severe,0.14,450
0.001999919944339335,0.005200930171542734,0.0072008501158820695,AnnualCrop,450,2,0.004484304932735426,spectral_appearance,0.9911111111111112,resnet50,0.0,resnet50-seed29,29,mild,0.9911111111111112,450
0.002274718152152104,0.002521454228295268,0.004796172380447372,Forest,450,1,0.0022271714922048997,spectral_appearance,0.9977777777777778,resnet50,5.486968449931413e-06,resnet50-seed29,29,mild,0.9955555555555555,450
0.008500829537709632,0.029302742481231683,0.037803572018941314,HerbaceousVegetation,450,10,0.022988505747126436,spectral_appearance,0.9711111111111111,resnet50,1.646090534979424e-06,resnet50-seed29,29,mild,0.9511111111111111,450
0.0069365461667379455,0.00760494629542034,0.014541492462158285,Highway,375,3,0.008086253369272238,spectral_appearance,0.992,resnet50,0.0,resnet50-seed29,29,mild,0.9813333333333333,375
0.004555596669514939,0.0057096781730652,0.010265274842580139,Industrial,375,3,0.00804289544235925,spectral_appearance,0.992,resnet50,0.0,resnet50-seed29,29,mild,0.9866666666666667,375
-0.0013816289107004796,0.02104067802429203,0.01965904911359155,Pasture,300,0,0.0,spectral_appearance,0.99,resnet50,0.0,resnet50-seed29,29,mild,0.9766666666666667,300
0.00413172054290762,0.020720154603322362,0.024851875146229982,PermanentCrop,375,8,0.021917808219178082,spectral_appearance,0.968,resnet50,1.3168724279835392e-06,resnet50-seed29,29,mild,0.9626666666666667,375
0.0010423031118181637,0.011642247173521261,0.012684550285339425,Residential,450,0,0.0,spectral_appearance,1.0,resnet50,0.0,resnet50-seed29,29,mild,0.9844444444444445,450
-0.0036554616292317575,0.012438422997792542,0.008782961368560785,River,375,0,0.0,spectral_appearance,1.0,resnet50,0.0,resnet50-seed29,29,mild,0.9893333333333333,375
0.0005748530228932968,0.003846578465567624,0.004421431488460921,SeaLake,450,0,0.0,spectral_appearance,1.0,resnet50,0.0,resnet50-seed29,29,mild,0.9977777777777778,450
0.006408759752909363,0.005200930171542734,0.011609689924452098,AnnualCrop,450,4,0.008968609865470852,spectral_appearance,0.9866666666666667,resnet50,4.38957475994513e-06,resnet50-seed29,29,moderate,0.9866666666666667,450
0.009310886197619907,0.002521454228295268,0.011832340425915175,Forest,450,5,0.011135857461024499,spectral_appearance,0.9888888888888889,resnet50,0.0012806584362139919,resnet50-seed29,29,moderate,0.9866666666666667,450
0.024007230599721246,0.029302742481231683,0.05330997308095293,HerbaceousVegetation,450,21,0.04827586206896552,spectral_appearance,0.9444444444444444,resnet50,0.00015473251028806583,resnet50-seed29,29,moderate,0.9288888888888889,450
0.024034622430801383,0.00760494629542034,0.03163956872622172,Highway,375,11,0.029649595687331536,spectral_appearance,0.968,resnet50,7.506172839506173e-05,resnet50-seed29,29,moderate,0.96,375
0.015675794124603237,0.0057096781730652,0.021385472297668438,Industrial,375,11,0.029490616621983913,spectral_appearance,0.9706666666666667,resnet50,1.382716049382716e-05,resnet50-seed29,29,moderate,0.9653333333333334,375
-0.004264415701230366,0.02104067802429203,0.016776262323061664,Pasture,300,1,0.003436426116838488,spectral_appearance,0.9866666666666667,resnet50,4.11522633744856e-06,resnet50-seed29,29,moderate,0.9733333333333334,300
0.04349103275934856,0.020720154603322362,0.06421118736267092,PermanentCrop,375,23,0.06301369863013699,spectral_appearance,0.9253333333333333,resnet50,0.00019358024691358027,resnet50-seed29,29,moderate,0.9253333333333333,375
0.00280711531639098,0.011642247173521261,0.014449362489912241,Residential,450,2,0.004514672686230248,spectral_appearance,0.9888888888888889,resnet50,3.401920438957476e-05,resnet50-seed29,29,moderate,0.9844444444444445,450
-0.0033081412315367972,0.012438422997792542,0.009130281766255745,River,375,2,0.005390835579514825,spectral_appearance,0.9866666666666667,resnet50,1.9753086419753087e-06,resnet50-seed29,29,moderate,0.992,375
0.0018532991409302936,0.003846578465567624,0.005699877606497918,SeaLake,450,2,0.004454342984409799,spectral_appearance,0.9955555555555555,resnet50,1.646090534979424e-06,resnet50-seed29,29,moderate,0.9933333333333333,450
0.03641797880331665,0.005200930171542734,0.04161890897485939,AnnualCrop,450,19,0.042600896860986545,spectral_appearance,0.9555555555555556,resnet50,0.00043127572016460905,resnet50-seed29,29,severe,0.9511111111111111,450
0.05391727493868923,0.002521454228295268,0.0564387291669845,Forest,450,29,0.0645879732739421,spectral_appearance,0.9333333333333333,resnet50,0.005306447187928669,resnet50-seed29,29,severe,0.9333333333333333,450
0.08801754203107623,0.029302742481231683,0.11732028451230792,HerbaceousVegetation,450,60,0.13793103448275862,spectral_appearance,0.8555555555555555,resnet50,0.006936076817558298,resnet50-seed29,29,severe,0.8444444444444444,450
0.0687412347793579,0.00760494629542034,0.07634618107477824,Highway,375,39,0.10512129380053908,spectral_appearance,0.8933333333333333,resnet50,0.0022755555555555554,resnet50-seed29,29,severe,0.8853333333333333,375
0.06890801016489662,0.0057096781730652,0.07461768833796181,Industrial,375,41,0.10991957104557641,spectral_appearance,0.8853333333333333,resnet50,0.0017922633744855967,resnet50-seed29,29,severe,0.8906666666666667,375
0.02896196216344826,0.02104067802429203,0.05000264018774029,Pasture,300,10,0.03436426116838488,spectral_appearance,0.9533333333333334,resnet50,0.0018757201646090534,resnet50-seed29,29,severe,0.94,300
0.07943387365341184,0.020720154603322362,0.1001540282567342,PermanentCrop,375,44,0.12054794520547946,spectral_appearance,0.8666666666666667,resnet50,0.004461563786008231,resnet50-seed29,29,severe,0.872,375
0.03992304007212313,0.011642247173521261,0.05156528724564439,Residential,450,29,0.0654627539503386,spectral_appearance,0.9244444444444444,resnet50,0.0014836762688614541,resnet50-seed29,29,severe,0.9288888888888889,450
0.0013720372517904492,0.012438422997792542,0.013810460249582992,River,375,7,0.018867924528301886,spectral_appearance,0.9733333333333334,resnet50,0.00015209876543209876,resnet50-seed29,29,severe,0.9786666666666667,375
0.007802484830220644,0.003846578465567624,0.011649063295788268,SeaLake,450,7,0.015590200445434299,spectral_appearance,0.9844444444444445,resnet50,0.0002770919067215363,resnet50-seed29,29,severe,0.9822222222222222,450
0.0030189783043331926,0.005200930171542734,0.008219908475875927,AnnualCrop,450,2,0.004484304932735426,texture,0.9933333333333333,resnet50,0.0,resnet50-seed29,29,mild,0.9888888888888889,450
0.00021190934711029247,0.002521454228295268,0.0027333635754055604,Forest,450,0,0.0,texture,1.0,resnet50,0.0,resnet50-seed29,29,mild,0.9977777777777778,450
-0.002161116864946123,0.029302742481231683,0.02714162561628556,HerbaceousVegetation,450,1,0.0022988505747126436,texture,0.9955555555555555,resnet50,0.0,resnet50-seed29,29,mild,0.9666666666666667,450
0.0028737235069275337,0.00760494629542034,0.010478669802347873,Highway,375,1,0.0026954177897574125,texture,0.9946666666666667,resnet50,0.0,resnet50-seed29,29,mild,0.9866666666666667,375
-0.0023468662897745416,0.0057096781730652,0.0033628118832906588,Industrial,375,0,0.0,texture,0.9973333333333333,resnet50,0.0,resnet50-seed29,29,mild,0.9973333333333333,375
0.003958517611026696,0.02104067802429203,0.024999195635318727,Pasture,300,1,0.003436426116838488,texture,0.9866666666666667,resnet50,0.0,resnet50-seed29,29,mild,0.97,300
-0.00395522499084474,0.020720154603322362,0.016764929612477622,PermanentCrop,375,1,0.0027397260273972603,texture,0.984,resnet50,0.0,resnet50-seed29,29,mild,0.984,375
-0.0029494232601590155,0.011642247173521261,0.008692823913362246,Residential,450,0,0.0,texture,0.9933333333333333,resnet50,0.0,resnet50-seed29,29,mild,0.9911111111111112,450
0.0004951868057250994,0.012438422997792542,0.012933609803517642,River,375,2,0.005390835579514825,texture,0.9946666666666667,resnet50,0.0,resnet50-seed29,29,mild,0.984,375
-0.0001265858279334061,0.003846578465567624,0.003719992637634218,SeaLake,450,1,0.0022271714922048997,texture,0.9977777777777778,resnet50,2.194787379972565e-06,resnet50-seed29,29,mild,0.9955555555555555,450
0.008548773792054837,0.005200930171542734,0.013749703963597572,AnnualCrop,450,8,0.017937219730941704,texture,0.98,resnet50,0.0001728395061728395,resnet50-seed29,29,moderate,0.9755555555555555,450
-0.00033511877059936527,0.002521454228295268,0.0021863354576959026,Forest,450,1,0.0022271714922048997,texture,0.9955555555555555,resnet50,5.486968449931413e-07,resnet50-seed29,29,moderate,0.9977777777777778,450
-0.0036996891763475363,0.029302742481231683,0.025603053304884146,HerbaceousVegetation,450,7,0.016091954022988506,texture,0.9755555555555555,resnet50,6.364883401920439e-05,resnet50-seed29,29,moderate,0.96,450
0.0027639972368876274,0.00760494629542034,0.010368943532307967,Highway,375,2,0.005390835579514825,texture,0.9893333333333333,resnet50,1.1193415637860082e-05,resnet50-seed29,29,moderate,0.9893333333333333,375
0.0010330948829650258,0.0057096781730652,0.006742773056030226,Industrial,375,2,0.005361930294906166,texture,0.992,resnet50,0.0,resnet50-seed29,29,moderate,0.992,375
0.0013684357206026204,0.02104067802429203,0.02240911374489465,Pasture,300,1,0.003436426116838488,texture,0.9833333333333333,resnet50,2.469135802469136e-06,resnet50-seed29,29,moderate,0.9733333333333334,300
-0.00784653838475544,0.020720154603322362,0.012873616218566922,PermanentCrop,375,2,0.005479452054794521,texture,0.9813333333333333,resnet50,1.9753086419753087e-06,resnet50-seed29,29,moderate,0.9813333333333333,375
-0.006919216579861153,0.011642247173521261,0.0047230305936601085,Residential,450,0,0.0,texture,0.9888888888888889,resnet50,0.0,resnet50-seed29,29,moderate,0.9955555555555555,450
